user|date|srcLoc(lat,long)|destLoc(lat,long)|distInKms
79413279cc0b57bd74798f1e009b4352d6|120110|69.1809,34.5178|68.9573,33.8143|80.89
79417e3c040333d96d235e88ad0624b191|120107|69.5184,33.7834|69.2132,34.4892|83.36
79417e3c040333d96d235e88ad0624b191|120108|69.5184,33.7834|69.2124,34.4985|84.36
79417e3c040333d96d235e88ad0624b191|120109|69.5184,33.7834|69.2058,34.4978|84.49
79419890ef2abb96b2407cee2595013a5e|120105|69.0434,34.5334|69.3027,34.5099|23.9
79419890ef2abb96b2407cee2595013a5e|120106|69.0434,34.5334|69.3296,34.5098|26.35
79419890ef2abb96b2407cee2595013a5e|120107|69.0434,34.5334|69.3296,34.5098|26.35
79419890ef2abb96b2407cee2595013a5e|120108|69.0434,34.5334|69.3296,34.5098|26.35
79419890ef2abb96b2407cee2595013a5e|120109|69.0434,34.5334|69.3296,34.5098|26.35
7942233df39f36bebfafb97e1175d9614a|120105|69.1144,34.749|69.0373,35.3146|63.28
7942233df39f36bebfafb97e1175d9614a|120108|69.1144,34.749|69.237,35.1194|42.68
7942ff93b6c02bff60e02d309237951cec|120107|69.771,34.5967|69.3632,34.5531|37.65
7942ff93b6c02bff60e02d309237951cec|120108|69.771,34.5967|69.3925,34.5689|34.79
7942ff93b6c02bff60e02d309237951cec|120109|69.771,34.5967|69.3632,34.5531|37.65
7942ff93b6c02bff60e02d309237951cec|120110|69.771,34.5967|69.1882,34.534|53.82
7942ff93b6c02bff60e02d309237951cec|120111|69.771,34.5967|69.3632,34.5531|37.65
79435843e8ff542005a258eb76ea3b3686|120105|69.237,35.1194|69.4727,35.2762|27.62
79435843e8ff542005a258eb76ea3b3686|120107|69.237,35.1194|69.4727,35.2762|27.62
79435843e8ff542005a258eb76ea3b3686|120108|69.237,35.1194|69.4727,35.2762|27.62
79435843e8ff542005a258eb76ea3b3686|120109|69.237,35.1194|69.4727,35.2762|27.62
79435843e8ff542005a258eb76ea3b3686|120110|69.237,35.1194|69.4727,35.2762|27.62
7943a505f9b1e92ae254b3fb1fcb8921b1|120110|69.1809,34.5178|69.237,34.9346|46.63
7943a505f9b1e92ae254b3fb1fcb8921b1|120111|69.1809,34.5178|69.1679,34.9048|43.05
7943fadb723f33ca1135419e6ac5b49a03|120106|69.2203,34.5735|68.9128,33.9417|75.72
7943fadb723f33ca1135419e6ac5b49a03|120107|69.2203,34.5735|69.1539,33.7558|91.13
7943fadb723f33ca1135419e6ac5b49a03|120108|69.2203,34.5735|68.9128,33.9417|75.72
794430a0d93b1c88c83cec0e0ac04c5190|120105|69.0373,35.3146|69.0623,34.5247|87.86
794430a0d93b1c88c83cec0e0ac04c5190|120106|69.0373,35.3146|69.0958,34.5116|89.45
794430a0d93b1c88c83cec0e0ac04c5190|120107|69.0373,35.3146|69.174,34.524|88.79
794430a0d93b1c88c83cec0e0ac04c5190|120108|69.0373,35.3146|69.0958,34.5116|89.45
794430a0d93b1c88c83cec0e0ac04c5190|120110|69.0373,35.3146|69.098,34.5242|88.06
7946301ec70486e87013db6a50adc54f44|120105|69.1508,34.5337|69.4727,35.2762|87.63
7946301ec70486e87013db6a50adc54f44|120106|69.1508,34.5337|69.4727,35.2762|87.63
7946598ab145326ea913dc4197f753b68a|120107|69.1198,34.5159|69.237,35.1194|67.95
7946598ab145326ea913dc4197f753b68a|120108|69.1198,34.5159|69.1414,34.775|28.88
79466cc9673fa11b3ad3bbab59c2c35d1b|120111|69.2058,34.4978|69.0163,34.0081|57.17
7946ee87d22bfb9dbf2934e4e3f8a6bf10|120107|69.3178,34.5222|69.0232,34.4871|27.28
79470a136917a523e6250ea59832cbad00|120106|69.3226,35.1723|69.1251,34.5952|66.65
79470a136917a523e6250ea59832cbad00|120107|69.3226,35.1723|69.1343,34.5946|66.49
79470a136917a523e6250ea59832cbad00|120108|69.3226,35.1723|69.1421,34.4974|76.83
79470a136917a523e6250ea59832cbad00|120111|69.3226,35.1723|69.5991,34.9697|33.77
794727b44a7eda3d1e54a74aa8495754ce|120109|69.2442,34.4789|70.218,34.5031|89.29
79476b42ff5a7975d5db34d334ea302f32|120109|69.3291,34.518|69.771,34.5967|41.4
7948100a05709e13f2924be47997e4363e|120107|69.1192,34.512|68.7131,34.0002|68.06
7948f5bbcd9606747d666fbf6646601e31|120105|69.771,34.5967|69.1388,34.5774|57.91
7948f5bbcd9606747d666fbf6646601e31|120106|69.771,34.5967|70.0398,34.5031|26.73
794902466efb5989e6c8cd914b2fdd8be9|120110|69.0623,34.5247|69.0373,35.3146|87.86
79493346032da699f61dfdb256e734f92e|120105|69.0163,34.0081|68.5873,34.118|41.36
79493346032da699f61dfdb256e734f92e|120106|69.0163,34.0081|68.5873,34.118|41.36
79493346032da699f61dfdb256e734f92e|120107|69.0163,34.0081|68.5873,34.118|41.36
79493346032da699f61dfdb256e734f92e|120108|69.0163,34.0081|68.5873,34.118|41.36
79493346032da699f61dfdb256e734f92e|120109|69.0163,34.0081|68.5873,34.118|41.36
79493346032da699f61dfdb256e734f92e|120110|69.0163,34.0081|68.5873,34.118|41.36
794994d7e835fb9a003a40bc7d4123de97|120105|69.3288,35.0472|69.1589,34.5097|61.75
794994d7e835fb9a003a40bc7d4123de97|120106|69.3288,35.0472|69.1589,34.5097|61.75
794994d7e835fb9a003a40bc7d4123de97|120107|69.3288,35.0472|69.2603,34.5602|54.51
7949b2feb8309f0d3083a945a6c5f69308|120107|69.387,34.375|69.1888,34.5101|23.58
7949b2feb8309f0d3083a945a6c5f69308|120108|69.387,34.375|69.1926,34.5148|23.65
7949b2feb8309f0d3083a945a6c5f69308|120109|69.387,34.375|69.1836,34.5172|24.45
7949b2feb8309f0d3083a945a6c5f69308|120110|69.387,34.375|69.1528,34.5588|29.64
7949b2feb8309f0d3083a945a6c5f69308|120111|69.387,34.375|69.1528,34.5588|29.64
7949b5e1cb8925922d9979b26e21fe8219|120105|69.1787,34.516|68.9286,34.5557|23.33
7949b5e1cb8925922d9979b26e21fe8219|120106|69.1787,34.516|68.9286,34.5557|23.33
7949b5e1cb8925922d9979b26e21fe8219|120108|69.1787,34.516|68.9286,34.5557|23.33
7949b5e1cb8925922d9979b26e21fe8219|120109|69.1787,34.516|68.9286,34.5557|23.33
7949b5e1cb8925922d9979b26e21fe8219|120110|69.1787,34.516|68.9286,34.5557|23.33
794a27c1bbcdc45e2ec19cee6cd687e2ed|120105|69.1809,34.5178|69.1464,34.3199|22.23
794a27c1bbcdc45e2ec19cee6cd687e2ed|120106|69.1809,34.5178|69.1464,34.3199|22.23
794a27c1bbcdc45e2ec19cee6cd687e2ed|120107|69.1809,34.5178|69.1464,34.3199|22.23
794a27c1bbcdc45e2ec19cee6cd687e2ed|120108|69.1809,34.5178|69.1464,34.3199|22.23
794a27c1bbcdc45e2ec19cee6cd687e2ed|120109|69.1809,34.5178|69.1464,34.3199|22.23
794a9d39b39a2099f82dba79c196529061|120105|69.1074,34.5302|69.2031,34.0085|58.67
794ae27b72116824ef94c404d4ffa3ba63|120105|68.8581,34.3947|69.1084,34.5237|27.06
794ae27b72116824ef94c404d4ffa3ba63|120106|68.8581,34.3947|69.1084,34.5237|27.06
794ae27b72116824ef94c404d4ffa3ba63|120107|68.8581,34.3947|69.1188,34.5156|27.42
794ae27b72116824ef94c404d4ffa3ba63|120109|68.8581,34.3947|69.1084,34.5237|27.06
794ae27b72116824ef94c404d4ffa3ba63|120110|68.8581,34.3947|69.116,34.5189|27.38
794ae27b72116824ef94c404d4ffa3ba63|120111|68.8581,34.3947|69.1198,34.5159|27.52
794b36b25d82e15607660eccd19674c8bc|120105|69.1343,34.5946|69.3226,35.1723|66.49
794b36b25d82e15607660eccd19674c8bc|120106|69.1343,34.5946|69.277,35.1209|59.95
794bc0b5bd4ed0e8f120db64ed8bea6a1b|120105|69.1225,34.565|69.0617,34.7864|25.24
794bc0b5bd4ed0e8f120db64ed8bea6a1b|120106|69.1225,34.565|69.1144,34.749|20.47
794bfc60c7c4c67b58e840dbd0ab9742cc|120105|69.1694,34.5265|69.1144,34.749|25.25
794bfc60c7c4c67b58e840dbd0ab9742cc|120106|69.1694,34.5265|69.1144,34.749|25.25
794bfc60c7c4c67b58e840dbd0ab9742cc|120107|69.1694,34.5265|69.1144,34.749|25.25
794bfc60c7c4c67b58e840dbd0ab9742cc|120109|69.1694,34.5265|69.1144,34.749|25.25
794cd95ae48948a32f3e8d01edf420431b|120105|69.1622,34.4363|69.3537,33.6852|85.36
794cd95ae48948a32f3e8d01edf420431b|120106|69.1622,34.4363|69.3537,33.6852|85.36
794cd95ae48948a32f3e8d01edf420431b|120107|69.1622,34.4363|69.5184,33.7834|79.66
794cd95ae48948a32f3e8d01edf420431b|120109|69.1622,34.4363|69.0163,34.0081|49.47
794cd95ae48948a32f3e8d01edf420431b|120110|69.1622,34.4363|69.1539,33.7558|75.67
794cd95ae48948a32f3e8d01edf420431b|120111|69.1622,34.4363|69.2665,33.6246|90.77
794d4d5a0f158a50e3cbe09c8a45e475ae|120110|69.574,34.5073|69.6481,34.8496|38.66
794d4d5a0f158a50e3cbe09c8a45e475ae|120111|69.574,34.5073|69.6481,34.8496|38.66
794d6978d89715f6d9f9f1b4d35068473f|120106|69.0735,34.6704|69.3238,35.1029|53.24
794d6978d89715f6d9f9f1b4d35068473f|120107|69.0735,34.6704|69.3238,35.1029|53.24
794d6978d89715f6d9f9f1b4d35068473f|120108|69.0735,34.6704|69.3238,35.1029|53.24
794d6978d89715f6d9f9f1b4d35068473f|120109|69.0735,34.6704|69.3238,35.1029|53.24
794d6978d89715f6d9f9f1b4d35068473f|120110|69.0735,34.6704|69.3238,35.1029|53.24
794e30959a3fe09f8fa5408cf993f6fc7e|120105|69.3111,34.542|69.0791,34.5252|21.33
794e30959a3fe09f8fa5408cf993f6fc7e|120106|69.3111,34.542|69.0791,34.5252|21.33
794e30959a3fe09f8fa5408cf993f6fc7e|120107|69.3111,34.542|69.0791,34.5252|21.33
794e30959a3fe09f8fa5408cf993f6fc7e|120108|69.3111,34.542|69.0791,34.5252|21.33
794e30959a3fe09f8fa5408cf993f6fc7e|120109|69.3111,34.542|69.0791,34.5252|21.33
794e3dc0513e4accb44130c40ad37f5169|120105|69.3109,34.9914|69.2334,34.5004|55.05
794e3dc0513e4accb44130c40ad37f5169|120107|69.3109,34.9914|69.2396,34.5057|54.4
794e3dc0513e4accb44130c40ad37f5169|120109|69.3109,34.9914|69.2334,34.5004|55.05
794e3dc0513e4accb44130c40ad37f5169|120110|69.3109,34.9914|69.2334,34.5004|55.05
794ee0942dfe2cb86b9a495ed15d99cade|120106|69.202,34.5331|70.1978,34.2372|97.12
794f67fa30f51eb18105b165a099b8ac8f|120105|69.1192,34.512|68.8054,34.0101|62.82
794f67fa30f51eb18105b165a099b8ac8f|120106|69.1192,34.512|68.8054,34.0101|62.82
794f67fa30f51eb18105b165a099b8ac8f|120107|69.1192,34.512|68.8054,34.0101|62.82
794f67fa30f51eb18105b165a099b8ac8f|120108|69.1192,34.512|68.8054,34.0101|62.82
794fd9995b79c4c074e85dcbf7ae53c60a|120110|69.3027,34.5099|69.5879,34.5689|26.93
795050fb424a2e3ba60bf70e4ab5f2a86a|120105|69.1703,34.5295|68.8438,34.9957|59.81
795050fb424a2e3ba60bf70e4ab5f2a86a|120107|69.1703,34.5295|69.1978,35.0767|60.9
795050fb424a2e3ba60bf70e4ab5f2a86a|120109|69.1703,34.5295|68.8742,34.998|58.7
79507d26f4e4dbb6cf1d768b7518b76604|120105|68.8796,34.421|69.0865,34.5876|26.51
79507d26f4e4dbb6cf1d768b7518b76604|120106|68.8796,34.421|69.1414,34.775|46.08
79507d26f4e4dbb6cf1d768b7518b76604|120107|68.8796,34.421|69.0865,34.5876|26.51
79507d26f4e4dbb6cf1d768b7518b76604|120108|68.8796,34.421|69.0865,34.5876|26.51
79507d26f4e4dbb6cf1d768b7518b76604|120109|68.8796,34.421|69.0865,34.5876|26.51
79507d26f4e4dbb6cf1d768b7518b76604|120110|68.8796,34.421|69.0865,34.5876|26.51
79507d26f4e4dbb6cf1d768b7518b76604|120111|68.8796,34.421|69.0865,34.5876|26.51
79518a5b9c4825f5bf4afec8821e83ca25|120108|69.2132,34.4892|69.0373,35.3146|93.17
79518a5b9c4825f5bf4afec8821e83ca25|120109|69.2132,34.4892|69.0373,35.3146|93.17
795223379976c182fa21b5b49a62f60e85|120110|69.1343,34.5946|69.1327,35.0549|51.18
7953740c710e3b5bf6347a36719e7ec184|120109|69.2508,35.0881|69.1173,34.5725|58.61
7953a14d404056f6c7077055bb66433e20|120106|69.1525,34.5102|69.2954,35.0706|63.67
7953d3bc4337528bc75be7474a2c8bb143|120105|69.1611,34.5679|69.1667,35.0031|48.39
7953d3bc4337528bc75be7474a2c8bb143|120106|69.1611,34.5679|69.1717,35.0163|49.87
7953d3bc4337528bc75be7474a2c8bb143|120107|69.1611,34.5679|69.1667,35.0031|48.39
79541517b6d8757ee8bce615c4d1e01228|120110|69.117,34.5073|68.6608,33.9895|71.23
795484758cfb9ed05ea3e305f80253ed6d|120110|70.2155,34.6024|69.1411,34.5923|98.35
795484758cfb9ed05ea3e305f80253ed6d|120111|70.2155,34.6024|69.1411,34.5923|98.35
7954909ee06953d3f7d74a7d539f04c726|120109|69.0373,35.3146|69.3296,34.5098|93.37
7954909ee06953d3f7d74a7d539f04c726|120110|69.0373,35.3146|69.3296,34.5098|93.37
7954909ee06953d3f7d74a7d539f04c726|120111|69.0373,35.3146|69.3296,34.5098|93.37
79549a2a1f6bf0cba69872da909f5b9223|120105|69.3925,34.5689|69.1099,34.5001|26.99
79549a2a1f6bf0cba69872da909f5b9223|120106|69.3925,34.5689|69.1099,34.5001|26.99
79549a2a1f6bf0cba69872da909f5b9223|120108|69.3925,34.5689|69.1099,34.5001|26.99
79549a2a1f6bf0cba69872da909f5b9223|120109|69.3925,34.5689|69.1099,34.5001|26.99
795503cb1240e64ff174e96cf8435feca4|120107|69.1452,34.5784|69.1533,34.8442|29.56
79559544f88cfa954e51a9fbc9666638bd|120107|69.1387,34.5342|69.1978,35.0767|60.56
79559544f88cfa954e51a9fbc9666638bd|120108|69.1387,34.5342|69.3599,34.5462|20.3
7955d1bef65a7dc27eaadae0f525ae2b16|120105|69.1533,34.8442|69.1343,34.5946|27.81
7955d1bef65a7dc27eaadae0f525ae2b16|120106|69.1533,34.8442|69.1343,34.5946|27.81
7955d1bef65a7dc27eaadae0f525ae2b16|120107|69.1533,34.8442|69.1411,34.5923|28.03
7955d1bef65a7dc27eaadae0f525ae2b16|120108|69.1533,34.8442|69.079,34.6073|27.2
7955d1bef65a7dc27eaadae0f525ae2b16|120110|69.1533,34.8442|69.1343,34.5946|27.81
7955d1bef65a7dc27eaadae0f525ae2b16|120111|69.1533,34.8442|69.1411,34.5923|28.03
7955ef845341a0ef564f4c988a7e15bad2|120105|69.3288,35.0472|69.171,34.5474|57.41
7955ef845341a0ef564f4c988a7e15bad2|120106|69.3288,35.0472|69.1623,34.539|58.52
7955ef845341a0ef564f4c988a7e15bad2|120108|69.3288,35.0472|69.0865,34.5876|55.69
7955ef845341a0ef564f4c988a7e15bad2|120109|69.3288,35.0472|69.1822,34.5613|55.66
7955ef845341a0ef564f4c988a7e15bad2|120110|69.3288,35.0472|69.173,34.5421|57.94
79560a61930b17446deb7581d3b1b8fc76|120106|69.2572,34.5104|69.5735,34.5047|28.99
79560a61930b17446deb7581d3b1b8fc76|120108|69.2572,34.5104|69.5735,34.5047|28.99
79560a61930b17446deb7581d3b1b8fc76|120111|69.2572,34.5104|69.5735,34.5047|28.99
79561c1f457c3f58cf23d4e553eea3dbf4|120105|69.771,34.5967|69.2262,34.5098|50.82
79561c1f457c3f58cf23d4e553eea3dbf4|120106|69.771,34.5967|69.2262,34.5098|50.82
79561c1f457c3f58cf23d4e553eea3dbf4|120107|69.771,34.5967|69.2396,34.5057|49.71
79561c1f457c3f58cf23d4e553eea3dbf4|120108|69.771,34.5967|69.2262,34.5098|50.82
79561c1f457c3f58cf23d4e553eea3dbf4|120109|69.771,34.5967|69.2346,34.513|50.0
79562a14d7e077e0e52f5536cb46081c66|120109|69.2621,34.6001|69.2954,35.0706|52.41
79562a14d7e077e0e52f5536cb46081c66|120110|69.2621,34.6001|69.2954,35.0706|52.41
79562a14d7e077e0e52f5536cb46081c66|120111|69.2621,34.6001|69.2954,35.0706|52.41
79565ebd81b7806d1f9dc0ea61fbcb221e|120109|69.1074,34.5302|69.0163,34.0081|58.66
7957836226e9ee9147b288583a5fdef3af|120105|69.3116,34.5494|69.0901,34.4938|21.21
7957836226e9ee9147b288583a5fdef3af|120106|69.3116,34.5494|69.0901,34.4938|21.21
7957836226e9ee9147b288583a5fdef3af|120107|69.3116,34.5494|69.0901,34.4938|21.21
7957836226e9ee9147b288583a5fdef3af|120110|69.3116,34.5494|69.0901,34.4938|21.21
7958d6731ae09ffef3734a318556a22eab|120110|69.0434,34.5334|69.2589,34.5642|20.03
7959e6bddaad643cbe4d96d605ac00d1b5|120109|69.1225,34.565|69.1533,34.8442|31.17
795b7dc822c6f58ba2dbb00ec598482fbe|120105|69.1508,34.5337|69.0961,34.209|36.45
795b7dc822c6f58ba2dbb00ec598482fbe|120106|69.1508,34.5337|69.2665,33.6246|101.65
795b7dc822c6f58ba2dbb00ec598482fbe|120107|69.1508,34.5337|69.2665,33.6246|101.65
795b7dc822c6f58ba2dbb00ec598482fbe|120108|69.1508,34.5337|69.0163,34.0081|59.74
795b7dc822c6f58ba2dbb00ec598482fbe|120109|69.1508,34.5337|69.2891,33.6413|100.04
795bd910b2117b28b7d57961bb4c72ea1e|120105|69.237,34.9346|69.1173,34.5725|41.72
795bd910b2117b28b7d57961bb4c72ea1e|120106|69.237,34.9346|69.1173,34.5725|41.72
795bd910b2117b28b7d57961bb4c72ea1e|120107|69.237,34.9346|69.1173,34.5725|41.72
795bd910b2117b28b7d57961bb4c72ea1e|120108|69.237,34.9346|69.1173,34.5725|41.72
795bd910b2117b28b7d57961bb4c72ea1e|120109|69.237,34.9346|69.1173,34.5725|41.72
795bd910b2117b28b7d57961bb4c72ea1e|120110|69.237,34.9346|69.1173,34.5725|41.72
795bd910b2117b28b7d57961bb4c72ea1e|120111|69.237,34.9346|69.1173,34.5725|41.72
795bf5b1f5f27a51f1b1c8c9953d4aef82|120105|69.2745,34.4943|69.771,34.5967|46.88
795bf5b1f5f27a51f1b1c8c9953d4aef82|120106|69.2745,34.4943|69.0251,34.5326|23.24
795c3d58eecc721626dcf5cb4aaf77a4c1|120111|69.1225,34.565|69.3632,34.5531|22.08
795cb0b67bcc117a928652a3c8ac5a3f7c|120105|69.1323,34.5378|69.0373,35.3146|86.81
795cb0b67bcc117a928652a3c8ac5a3f7c|120107|69.1323,34.5378|69.237,35.1194|65.37
795d31d0895374c54eb8dad3e3b71f8ac9|120105|69.1562,34.5522|68.7634,34.3597|41.9
795d31d0895374c54eb8dad3e3b71f8ac9|120106|69.1562,34.5522|68.7634,34.3597|41.9
795d31d0895374c54eb8dad3e3b71f8ac9|120107|69.1562,34.5522|68.7634,34.3597|41.9
795d31d0895374c54eb8dad3e3b71f8ac9|120108|69.1562,34.5522|68.8796,34.421|29.25
795d47a9a966065e68a50855754e80eaf8|120105|69.3116,34.5494|69.5184,33.7834|87.27
795d47a9a966065e68a50855754e80eaf8|120108|69.3116,34.5494|69.5184,33.7834|87.27
795dbcd669aa5dc2f4613b3487d6d2646d|120105|69.4727,35.2762|69.0865,34.5876|84.27
795dbcd669aa5dc2f4613b3487d6d2646d|120106|69.4727,35.2762|69.0865,34.5876|84.27
795dbcd669aa5dc2f4613b3487d6d2646d|120107|69.4727,35.2762|69.0791,34.5252|90.89
795dbcd669aa5dc2f4613b3487d6d2646d|120108|69.4727,35.2762|69.0865,34.5876|84.27
795dbcd669aa5dc2f4613b3487d6d2646d|120109|69.4727,35.2762|69.0865,34.5876|84.27
795dbcd669aa5dc2f4613b3487d6d2646d|120110|69.4727,35.2762|69.0865,34.5876|84.27
795dc57d2bf27f73accd2312f88f1a8272|120107|69.2124,34.4985|69.0163,34.0081|57.43
795dc57d2bf27f73accd2312f88f1a8272|120108|69.2124,34.4985|69.0163,34.0081|57.43
795dc57d2bf27f73accd2312f88f1a8272|120110|69.2124,34.4985|69.0163,34.0081|57.43
795ddf12938474598474278a53ab4278c0|120111|69.1742,34.5199|68.9897,35.0326|59.45
795e061ddfd38ed5334ea994f0912ef323|120105|69.0825,34.507|68.6274,34.4712|41.9
795e061ddfd38ed5334ea994f0912ef323|120106|69.0825,34.507|68.2286,34.5145|78.24
795e061ddfd38ed5334ea994f0912ef323|120108|69.0825,34.507|68.8796,34.421|20.92
795e061ddfd38ed5334ea994f0912ef323|120109|69.0825,34.507|68.8796,34.421|20.92
795e061ddfd38ed5334ea994f0912ef323|120110|69.0825,34.507|68.8581,34.3947|24.07
795e35894e52dcf0da42fca786b9929f85|120110|69.141,34.4792|69.3632,34.5531|21.95
795f8d45a8a86b109ae283ac1ec10a9262|120105|68.7634,34.3597|69.1589,34.5097|39.92
795f8d45a8a86b109ae283ac1ec10a9262|120106|68.7634,34.3597|69.1589,34.5097|39.92
795f8d45a8a86b109ae283ac1ec10a9262|120107|68.7634,34.3597|69.1589,34.5097|39.92
795f8d45a8a86b109ae283ac1ec10a9262|120108|68.7634,34.3597|69.1589,34.5097|39.92
795f8d45a8a86b109ae283ac1ec10a9262|120109|68.7634,34.3597|69.1589,34.5097|39.92
795f8d45a8a86b109ae283ac1ec10a9262|120110|68.7634,34.3597|69.1589,34.5097|39.92
795f9f4220e80cc6fc55a99058dda7b29a|120105|69.151,34.5651|69.2692,34.9401|43.07
795f9f4220e80cc6fc55a99058dda7b29a|120106|69.151,34.5651|69.2846,34.9451|43.98
795f9f4220e80cc6fc55a99058dda7b29a|120107|69.151,34.5651|69.1667,35.0031|48.72
79607ad82962f11edc235cb21a4d54cb14|120105|69.1327,35.0549|69.1836,34.5172|59.97
79607ad82962f11edc235cb21a4d54cb14|120106|69.1327,35.0549|69.1836,34.5172|59.97
79607ad82962f11edc235cb21a4d54cb14|120107|69.1327,35.0549|69.1793,34.5204|59.59
796108d7eb4b9efa777f3c391b55ec2775|120105|69.1992,34.5092|69.7101,33.9399|78.83
796108d7eb4b9efa777f3c391b55ec2775|120106|69.1992,34.5092|69.7101,33.9399|78.83
796108d7eb4b9efa777f3c391b55ec2775|120107|69.1992,34.5092|69.7101,33.9399|78.83
796108d7eb4b9efa777f3c391b55ec2775|120108|69.1992,34.5092|69.7101,33.9399|78.83
796108d7eb4b9efa777f3c391b55ec2775|120111|69.1992,34.5092|69.7101,33.9399|78.83
79617fdb317fbf4215369ffa8201a61687|120107|69.1368,34.5563|69.3555,34.533|20.2
79617fdb317fbf4215369ffa8201a61687|120108|69.1368,34.5563|69.3555,34.533|20.2
79617fdb317fbf4215369ffa8201a61687|120109|69.1368,34.5563|69.3555,34.533|20.2
79617fdb317fbf4215369ffa8201a61687|120110|69.1368,34.5563|69.3555,34.533|20.2
79619409d6fcc01daa70977919cfe8b307|120108|69.771,34.5967|69.1254,34.5158|59.8
79619409d6fcc01daa70977919cfe8b307|120109|69.771,34.5967|69.133,34.5203|59.04
79619409d6fcc01daa70977919cfe8b307|120110|69.771,34.5967|69.1254,34.5158|59.8
7961dbf9e25306e51d04b9bbba21575958|120111|69.3175,34.5153|69.5735,34.5047|23.49
796226b184fb8af4a1c1fe7aac67680140|120105|69.1173,34.5725|69.0373,35.3146|82.84
79627bb21453304692e562bb9154339f47|120107|69.1327,35.0549|69.2589,34.5642|55.77
79627bb21453304692e562bb9154339f47|120108|69.1327,35.0549|69.2589,34.5642|55.77
79627bb21453304692e562bb9154339f47|120109|69.1327,35.0549|69.2589,34.5642|55.77
79627bb21453304692e562bb9154339f47|120110|69.1327,35.0549|69.2589,34.5642|55.77
7963d771d0112ff53565f41f9c1745f27a|120105|69.3109,34.9914|69.1437,34.5716|49.11
7963d771d0112ff53565f41f9c1745f27a|120106|69.3109,34.9914|69.771,34.5967|60.76
79645aaf23734b0bba671219b5c742081f|120107|69.2745,34.4943|69.5735,34.5047|27.42
79646c401e4ebebe988277d60438c18b10|120107|69.1926,34.5148|69.237,35.1194|67.35
7964e44742455dd800b3ea94fb84ce8713|120105|69.5991,34.9697|69.1611,34.5679|59.97
7964e44742455dd800b3ea94fb84ce8713|120108|69.5991,34.9697|69.1611,34.5679|59.97
7964e44742455dd800b3ea94fb84ce8713|120110|69.5991,34.9697|69.1611,34.5679|59.97
79666d36503176a296b95a2508d9983c3c|120105|69.237,35.1194|69.0865,34.5876|60.71
79666d36503176a296b95a2508d9983c3c|120106|69.237,35.1194|69.1388,34.5774|60.93
79666d36503176a296b95a2508d9983c3c|120108|69.237,35.1194|69.1388,34.5774|60.93
79666d36503176a296b95a2508d9983c3c|120109|69.237,35.1194|69.1388,34.5774|60.93
79666d36503176a296b95a2508d9983c3c|120110|69.237,35.1194|69.1388,34.5774|60.93
79666d36503176a296b95a2508d9983c3c|120111|69.237,35.1194|69.1452,34.5784|60.74
7966f28f3e645d4583103ba43e1b634fd0|120105|69.1377,34.4883|68.6608,33.9895|70.7
7966f28f3e645d4583103ba43e1b634fd0|120106|69.1377,34.4883|68.6608,33.9895|70.7
7966f28f3e645d4583103ba43e1b634fd0|120107|69.1377,34.4883|68.6608,33.9895|70.7
7966f28f3e645d4583103ba43e1b634fd0|120108|69.1377,34.4883|68.7131,34.0002|66.85
79673b46b6aa9ccfbb7ed0d0f37fbdd30e|120105|69.1274,34.4753|68.9573,33.8143|75.15
79673b46b6aa9ccfbb7ed0d0f37fbdd30e|120106|69.1274,34.4753|68.9573,33.8143|75.15
79673b46b6aa9ccfbb7ed0d0f37fbdd30e|120107|69.1274,34.4753|68.9573,33.8143|75.15
79673b46b6aa9ccfbb7ed0d0f37fbdd30e|120108|69.1274,34.4753|68.9573,33.8143|75.15
79673b46b6aa9ccfbb7ed0d0f37fbdd30e|120109|69.1274,34.4753|68.9573,33.8143|75.15
79673b46b6aa9ccfbb7ed0d0f37fbdd30e|120110|69.1274,34.4753|69.0961,34.209|29.75
7967e4ebbd106144c742bdd66ac2f4fe9b|120105|69.387,34.375|69.3116,34.5494|20.59
7967e4ebbd106144c742bdd66ac2f4fe9b|120106|69.387,34.375|69.3116,34.5494|20.59
7967e4ebbd106144c742bdd66ac2f4fe9b|120107|69.387,34.375|69.3116,34.5494|20.59
7967e4ebbd106144c742bdd66ac2f4fe9b|120108|69.387,34.375|69.3116,34.5494|20.59
79686f9333314e60b8d261721a459edf43|120110|69.2405,34.5538|69.2653,34.9311|42.01
796884cd420973978839ba2d347b1a313f|120105|69.3291,34.518|69.0865,34.5876|23.53
796884cd420973978839ba2d347b1a313f|120106|69.3291,34.518|69.0865,34.5876|23.53
796884cd420973978839ba2d347b1a313f|120110|69.3291,34.518|69.0865,34.5876|23.53
796884cd420973978839ba2d347b1a313f|120111|69.3291,34.518|69.0865,34.5876|23.53
7968abcf89e13370d051f1a96503f1a6ea|120106|69.3175,34.5153|69.771,34.5967|42.51
7968abcf89e13370d051f1a96503f1a6ea|120107|69.3175,34.5153|69.574,34.5073|23.52
7968abcf89e13370d051f1a96503f1a6ea|120108|69.3175,34.5153|69.5879,34.5689|25.47
7968eeb0c4c13b84a3bd7c5bb3235052d2|120105|69.0972,34.715|69.173,34.5421|20.44
7968eeb0c4c13b84a3bd7c5bb3235052d2|120107|69.0972,34.715|69.1976,34.5432|21.2
7968eeb0c4c13b84a3bd7c5bb3235052d2|120110|69.0972,34.715|69.1976,34.5432|21.2
79698a26be90af81cd7fa307967bba4971|120106|69.1823,34.5108|69.1881,34.8551|38.29
